League;Date;Get;Pay;Value;Confidence
Legacy;2017-03-03;Chromatic Orb;Chaos Orb;0.7457;High
Legacy;2017-03-04;Chromatic Orb;Chaos Orb;0.04272;High
Legacy;2017-03-05;Chromatic Orb;Chaos Orb;0.05084;High
Legacy;2017-03-06;Chromatic Orb;Chaos Orb;0.07224;High
Legacy;2017-03-07;Chromatic Orb;Chaos Orb;0.08521;High
Legacy;2017-03-08;Chromatic Orb;Chaos Orb;0.09092;High
Legacy;2017-03-09;Chromatic Orb;Chaos Orb;0.09187;High
Legacy;2017-03-10;Chromatic Orb;Chaos Orb;0.09408;High
Legacy;2017-03-11;Chromatic Orb;Chaos Orb;0.09097;High
Legacy;2017-03-12;Chromatic Orb;Chaos Orb;0.08899;High
Legacy;2017-03-13;Chromatic Orb;Chaos Orb;0.08832;High
Legacy;2017-03-14;Chromatic Orb;Chaos Orb;0.08743;High
Legacy;2017-03-15;Chromatic Orb;Chaos Orb;0.08521;High
Legacy;2017-03-16;Chromatic Orb;Chaos Orb;0.0839;High
Legacy;2017-03-17;Chromatic Orb;Chaos Orb;0.08535;High
Legacy;2017-03-18;Chromatic Orb;Chaos Orb;0.08403;High
Legacy;2017-03-19;Chromatic Orb;Chaos Orb;0.08298;High
Legacy;2017-03-20;Chromatic Orb;Chaos Orb;0.08199;High
Legacy;2017-03-21;Chromatic Orb;Chaos Orb;0.08058;High
Legacy;2017-03-22;Chromatic Orb;Chaos Orb;0.07782;High
Legacy;2017-03-23;Chromatic Orb;Chaos Orb;0.07464;High
Legacy;2017-03-24;Chromatic Orb;Chaos Orb;0.07277;High
Legacy;2017-03-25;Chromatic Orb;Chaos Orb;0.07145;High
Legacy;2017-03-26;Chromatic Orb;Chaos Orb;0.07155;High
Legacy;2017-03-27;Chromatic Orb;Chaos Orb;0.07151;High
Legacy;2017-03-28;Chromatic Orb;Chaos Orb;0.07134;High
Legacy;2017-03-29;Chromatic Orb;Chaos Orb;0.06912;High
Legacy;2017-03-30;Chromatic Orb;Chaos Orb;0.06677;High
Legacy;2017-03-31;Chromatic Orb;Chaos Orb;0.06526;High
Legacy;2017-04-01;Chromatic Orb;Chaos Orb;0.06269;High
Legacy;2017-04-02;Chromatic Orb;Chaos Orb;0.0632;High
Legacy;2017-04-03;Chromatic Orb;Chaos Orb;0.06335;High
Legacy;2017-04-04;Chromatic Orb;Chaos Orb;0.06494;High
Legacy;2017-04-05;Chromatic Orb;Chaos Orb;0.06305;High
Legacy;2017-04-06;Chromatic Orb;Chaos Orb;0.06242;High
Legacy;2017-04-07;Chromatic Orb;Chaos Orb;0.06229;High
Legacy;2017-04-08;Chromatic Orb;Chaos Orb;0.06597;High
Legacy;2017-04-09;Chromatic Orb;Chaos Orb;0.07733;High
Legacy;2017-04-10;Chromatic Orb;Chaos Orb;0.08888;High
Legacy;2017-04-11;Chromatic Orb;Chaos Orb;0.09377;High
Legacy;2017-04-12;Chromatic Orb;Chaos Orb;0.10181;High
Legacy;2017-04-13;Chromatic Orb;Chaos Orb;0.11261;High
Legacy;2017-04-14;Chromatic Orb;Chaos Orb;0.12315;High
Legacy;2017-04-15;Chromatic Orb;Chaos Orb;0.12487;High
Legacy;2017-04-16;Chromatic Orb;Chaos Orb;0.12496;High
Legacy;2017-04-17;Chromatic Orb;Chaos Orb;0.12499;High
Legacy;2017-04-18;Chromatic Orb;Chaos Orb;0.125;High
Legacy;2017-04-19;Chromatic Orb;Chaos Orb;0.125;High
Legacy;2017-04-20;Chromatic Orb;Chaos Orb;0.1233;High
Legacy;2017-04-21;Chromatic Orb;Chaos Orb;0.11905;High
Legacy;2017-04-22;Chromatic Orb;Chaos Orb;0.11962;High
Legacy;2017-04-23;Chromatic Orb;Chaos Orb;0.11965;High
Legacy;2017-04-24;Chromatic Orb;Chaos Orb;0.11964;High
Legacy;2017-04-25;Chromatic Orb;Chaos Orb;0.1178;High
Legacy;2017-04-26;Chromatic Orb;Chaos Orb;0.11709;High
Legacy;2017-04-27;Chromatic Orb;Chaos Orb;0.1206;High
Legacy;2017-04-28;Chromatic Orb;Chaos Orb;0.12148;High
Legacy;2017-04-29;Chromatic Orb;Chaos Orb;0.12134;High
Legacy;2017-04-30;Chromatic Orb;Chaos Orb;0.12056;High
Legacy;2017-05-01;Chromatic Orb;Chaos Orb;0.1191;High
Legacy;2017-05-02;Chromatic Orb;Chaos Orb;0.11813;High
Legacy;2017-05-03;Chromatic Orb;Chaos Orb;0.11786;High
Legacy;2017-05-04;Chromatic Orb;Chaos Orb;0.11173;High
Legacy;2017-05-05;Chromatic Orb;Chaos Orb;0.1106;High
Legacy;2017-05-06;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-07;Chromatic Orb;Chaos Orb;0.11072;High
Legacy;2017-05-08;Chromatic Orb;Chaos Orb;0.11108;High
Legacy;2017-05-09;Chromatic Orb;Chaos Orb;0.11082;High
Legacy;2017-05-10;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-11;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-12;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-13;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-14;Chromatic Orb;Chaos Orb;0.11121;High
Legacy;2017-05-15;Chromatic Orb;Chaos Orb;0.11101;High
Legacy;2017-05-16;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-17;Chromatic Orb;Chaos Orb;0.11111;High
Legacy;2017-05-18;Chromatic Orb;Chaos Orb;0.11086;High
Legacy;2017-05-19;Chromatic Orb;Chaos Orb;0.10991;High
Legacy;2017-05-20;Chromatic Orb;Chaos Orb;0.10998;High
Legacy;2017-05-21;Chromatic Orb;Chaos Orb;0.10987;High
Legacy;2017-05-22;Chromatic Orb;Chaos Orb;0.10968;High
Legacy;2017-05-23;Chromatic Orb;Chaos Orb;0.10964;High
Legacy;2017-05-24;Chromatic Orb;Chaos Orb;0.10987;High
Legacy;2017-05-25;Chromatic Orb;Chaos Orb;0.10988;High
Legacy;2017-05-26;Chromatic Orb;Chaos Orb;0.10935;High
Legacy;2017-05-27;Chromatic Orb;Chaos Orb;0.10872;High
Legacy;2017-05-28;Chromatic Orb;Chaos Orb;0.10897;High
Legacy;2017-05-29;Chromatic Orb;Chaos Orb;0.10924;High
Legacy;2017-05-30;Chromatic Orb;Chaos Orb;0.10921;High
Legacy;2017-05-31;Chromatic Orb;Chaos Orb;0.10922;High
Legacy;2017-06-01;Chromatic Orb;Chaos Orb;0.10908;High
Legacy;2017-06-02;Chromatic Orb;Chaos Orb;0.10938;High
Legacy;2017-06-03;Chromatic Orb;Chaos Orb;0.10948;High
Legacy;2017-06-04;Chromatic Orb;Chaos Orb;0.10875;High
Legacy;2017-06-05;Chromatic Orb;Chaos Orb;0.10533;High
Legacy;2017-06-06;Chromatic Orb;Chaos Orb;0.10241;High
Legacy;2017-06-07;Chromatic Orb;Chaos Orb;0.101;High
Legacy;2017-06-08;Chromatic Orb;Chaos Orb;0.1;High
Legacy;2017-06-09;Chromatic Orb;Chaos Orb;0.10094;High
Legacy;2017-06-10;Chromatic Orb;Chaos Orb;0.10606;High
Legacy;2017-06-11;Chromatic Orb;Chaos Orb;0.10553;High
Legacy;2017-06-12;Chromatic Orb;Chaos Orb;0.10245;High
Legacy;2017-06-13;Chromatic Orb;Chaos Orb;0.10279;High
Legacy;2017-06-14;Chromatic Orb;Chaos Orb;0.10413;High
Legacy;2017-06-15;Chromatic Orb;Chaos Orb;0.10433;High
Legacy;2017-06-16;Chromatic Orb;Chaos Orb;0.10628;High
Legacy;2017-06-17;Chromatic Orb;Chaos Orb;0.10694;High
Legacy;2017-06-18;Chromatic Orb;Chaos Orb;0.1054;High
Legacy;2017-06-19;Chromatic Orb;Chaos Orb;0.10557;High
Legacy;2017-06-20;Chromatic Orb;Chaos Orb;0.10619;High
Legacy;2017-06-21;Chromatic Orb;Chaos Orb;0.10691;High
Legacy;2017-06-22;Chromatic Orb;Chaos Orb;0.10686;High
Legacy;2017-06-23;Chromatic Orb;Chaos Orb;0.10649;High
Legacy;2017-06-24;Chromatic Orb;Chaos Orb;0.10845;High
Legacy;2017-06-25;Chromatic Orb;Chaos Orb;0.10727;High
Legacy;2017-06-26;Chromatic Orb;Chaos Orb;0.09428;High
Legacy;2017-06-27;Chromatic Orb;Chaos Orb;0.09715;High
Legacy;2017-06-28;Chromatic Orb;Chaos Orb;0.1048;High
Legacy;2017-06-29;Chromatic Orb;Chaos Orb;0.10446;High
Legacy;2017-06-30;Chromatic Orb;Chaos Orb;0.1043;High
Legacy;2017-07-01;Chromatic Orb;Chaos Orb;0.10311;High
Legacy;2017-07-02;Chromatic Orb;Chaos Orb;0.10205;High
Legacy;2017-07-03;Chromatic Orb;Chaos Orb;0.1;High
Legacy;2017-07-04;Chromatic Orb;Chaos Orb;0.10042;High
Legacy;2017-07-05;Chromatic Orb;Chaos Orb;0.1001;High
Legacy;2017-07-06;Chromatic Orb;Chaos Orb;0.1;High
Legacy;2017-07-07;Chromatic Orb;Chaos Orb;0.09978;High
Legacy;2017-07-08;Chromatic Orb;Chaos Orb;0.0999;High
Legacy;2017-07-09;Chromatic Orb;Chaos Orb;0.09999;High
Legacy;2017-07-10;Chromatic Orb;Chaos Orb;0.09998;High
Legacy;2017-07-11;Chromatic Orb;Chaos Orb;0.09955;High
Legacy;2017-07-12;Chromatic Orb;Chaos Orb;0.10016;High
Legacy;2017-07-13;Chromatic Orb;Chaos Orb;0.10031;High
Legacy;2017-07-14;Chromatic Orb;Chaos Orb;0.1051;High
Legacy;2017-07-15;Chromatic Orb;Chaos Orb;0.10035;High
Legacy;2017-07-16;Chromatic Orb;Chaos Orb;0.10004;High
Legacy;2017-07-17;Chromatic Orb;Chaos Orb;0.10122;High
Legacy;2017-07-18;Chromatic Orb;Chaos Orb;0.09998;High
Legacy;2017-07-19;Chromatic Orb;Chaos Orb;0.09997;High
Legacy;2017-07-20;Chromatic Orb;Chaos Orb;0.08871;High
Legacy;2017-07-21;Chromatic Orb;Chaos Orb;0.09592;High
Legacy;2017-07-22;Chromatic Orb;Chaos Orb;0.09864;High
Legacy;2017-07-23;Chromatic Orb;Chaos Orb;0.09912;High
Legacy;2017-07-24;Chromatic Orb;Chaos Orb;0.09864;High
Legacy;2017-07-25;Chromatic Orb;Chaos Orb;0.09653;High
Legacy;2017-07-26;Chromatic Orb;Chaos Orb;0.09515;High
Legacy;2017-07-27;Chromatic Orb;Chaos Orb;0.09458;High
Legacy;2017-07-28;Chromatic Orb;Chaos Orb;0.0932;High
Legacy;2017-07-29;Chromatic Orb;Chaos Orb;0.09132;High
Legacy;2017-07-30;Chromatic Orb;Chaos Orb;0.09033;High
Legacy;2017-07-31;Chromatic Orb;Chaos Orb;0.08938;High
Legacy;2017-03-03;Orb of Augmentation;Chaos Orb;1.5;Low
Legacy;2017-03-04;Orb of Augmentation;Chaos Orb;0.71804;High
Legacy;2017-03-05;Orb of Augmentation;Chaos Orb;0.2262;High
Legacy;2017-03-06;Orb of Augmentation;Chaos Orb;0.0436;High
Legacy;2017-03-07;Orb of Augmentation;Chaos Orb;0.04056;High
Legacy;2017-03-08;Orb of Augmentation;Chaos Orb;0.03741;High
Legacy;2017-03-09;Orb of Augmentation;Chaos Orb;0.03316;High
Legacy;2017-03-10;Orb of Augmentation;Chaos Orb;0.03184;High
Legacy;2017-03-11;Orb of Augmentation;Chaos Orb;0.03124;High
Legacy;2017-03-12;Orb of Augmentation;Chaos Orb;0.02687;High
Legacy;2017-03-13;Orb of Augmentation;Chaos Orb;0.02472;High
Legacy;2017-03-14;Orb of Augmentation;Chaos Orb;0.02435;High
Legacy;2017-03-15;Orb of Augmentation;Chaos Orb;0.02431;High
Legacy;2017-03-16;Orb of Augmentation;Chaos Orb;0.02444;High
Legacy;2017-03-17;Orb of Augmentation;Chaos Orb;0.02301;High
Legacy;2017-03-18;Orb of Augmentation;Chaos Orb;0.02183;High
Legacy;2017-03-19;Orb of Augmentation;Chaos Orb;0.02159;High
Legacy;2017-03-20;Orb of Augmentation;Chaos Orb;0.0201;High
Legacy;2017-03-21;Orb of Augmentation;Chaos Orb;0.02046;High
Legacy;2017-03-22;Orb of Augmentation;Chaos Orb;0.01963;High
Legacy;2017-03-23;Orb of Augmentation;Chaos Orb;0.01971;High
Legacy;2017-03-24;Orb of Augmentation;Chaos Orb;0.01953;High
Legacy;2017-03-25;Orb of Augmentation;Chaos Orb;0.02078;High
Legacy;2017-03-26;Orb of Augmentation;Chaos Orb;0.02008;High
Legacy;2017-03-27;Orb of Augmentation;Chaos Orb;0.02031;High
Legacy;2017-03-28;Orb of Augmentation;Chaos Orb;0.01896;High
Legacy;2017-03-29;Orb of Augmentation;Chaos Orb;0.02633;High
Legacy;2017-03-30;Orb of Augmentation;Chaos Orb;0.02882;High
Legacy;2017-03-31;Orb of Augmentation;Chaos Orb;0.02664;High
Legacy;2017-04-01;Orb of Augmentation;Chaos Orb;0.02538;High
Legacy;2017-04-02;Orb of Augmentation;Chaos Orb;0.02488;High
Legacy;2017-04-03;Orb of Augmentation;Chaos Orb;0.02221;High
Legacy;2017-04-04;Orb of Augmentation;Chaos Orb;0.0274;High
Legacy;2017-04-05;Orb of Augmentation;Chaos Orb;0.02748;High
Legacy;2017-04-06;Orb of Augmentation;Chaos Orb;0.02661;High
Legacy;2017-04-07;Orb of Augmentation;Chaos Orb;0.02542;High
Legacy;2017-04-08;Orb of Augmentation;Chaos Orb;0.02684;High
Legacy;2017-04-09;Orb of Augmentation;Chaos Orb;0.03323;High
Legacy;2017-04-10;Orb of Augmentation;Chaos Orb;0.03232;High
Legacy;2017-04-11;Orb of Augmentation;Chaos Orb;0.02605;High
Legacy;2017-04-12;Orb of Augmentation;Chaos Orb;0.02921;High
Legacy;2017-04-13;Orb of Augmentation;Chaos Orb;0.02993;High
Legacy;2017-04-14;Orb of Augmentation;Chaos Orb;0.03143;High
Legacy;2017-04-15;Orb of Augmentation;Chaos Orb;0.03193;High
Legacy;2017-04-16;Orb of Augmentation;Chaos Orb;0.03304;High
Legacy;2017-04-17;Orb of Augmentation;Chaos Orb;0.03283;High
Legacy;2017-04-18;Orb of Augmentation;Chaos Orb;0.03325;High
Legacy;2017-04-19;Orb of Augmentation;Chaos Orb;0.03337;High
Legacy;2017-04-20;Orb of Augmentation;Chaos Orb;0.03359;High
Legacy;2017-04-21;Orb of Augmentation;Chaos Orb;0.03324;High
Legacy;2017-04-22;Orb of Augmentation;Chaos Orb;0.03282;High
Legacy;2017-04-23;Orb of Augmentation;Chaos Orb;0.03247;High
Legacy;2017-04-24;Orb of Augmentation;Chaos Orb;0.03212;High
Legacy;2017-04-25;Orb of Augmentation;Chaos Orb;0.03308;High
Legacy;2017-04-26;Orb of Augmentation;Chaos Orb;0.03299;High
Legacy;2017-04-27;Orb of Augmentation;Chaos Orb;0.03259;High
Legacy;2017-04-28;Orb of Augmentation;Chaos Orb;0.03043;High
Legacy;2017-04-29;Orb of Augmentation;Chaos Orb;0.0321;High
Legacy;2017-04-30;Orb of Augmentation;Chaos Orb;0.03298;High
Legacy;2017-05-01;Orb of Augmentation;Chaos Orb;0.03333;High
Legacy;2017-05-02;Orb of Augmentation;Chaos Orb;0.03299;High
Legacy;2017-05-03;Orb of Augmentation;Chaos Orb;0.03325;High
Legacy;2017-05-04;Orb of Augmentation;Chaos Orb;0.03329;High
Legacy;2017-05-05;Orb of Augmentation;Chaos Orb;0.03309;High
Legacy;2017-05-06;Orb of Augmentation;Chaos Orb;0.03277;High
Legacy;2017-05-07;Orb of Augmentation;Chaos Orb;0.03333;High
Legacy;2017-05-08;Orb of Augmentation;Chaos Orb;0.03331;High
Legacy;2017-05-09;Orb of Augmentation;Chaos Orb;0.03288;High
Legacy;2017-05-10;Orb of Augmentation;Chaos Orb;0.03283;High
Legacy;2017-05-11;Orb of Augmentation;Chaos Orb;0.03248;High
Legacy;2017-05-12;Orb of Augmentation;Chaos Orb;0.03331;High
Legacy;2017-05-13;Orb of Augmentation;Chaos Orb;0.03261;High
Legacy;2017-05-14;Orb of Augmentation;Chaos Orb;0.03113;High
Legacy;2017-05-15;Orb of Augmentation;Chaos Orb;0.03057;High
Legacy;2017-05-16;Orb of Augmentation;Chaos Orb;0.03218;High
Legacy;2017-05-17;Orb of Augmentation;Chaos Orb;0.03164;High
Legacy;2017-05-18;Orb of Augmentation;Chaos Orb;0.03116;High
Legacy;2017-05-19;Orb of Augmentation;Chaos Orb;0.03185;High
Legacy;2017-05-20;Orb of Augmentation;Chaos Orb;0.03012;High
Legacy;2017-05-21;Orb of Augmentation;Chaos Orb;0.03277;High
Legacy;2017-05-22;Orb of Augmentation;Chaos Orb;0.03321;High
Legacy;2017-05-23;Orb of Augmentation;Chaos Orb;0.03295;High
Legacy;2017-05-24;Orb of Augmentation;Chaos Orb;0.03298;High
Legacy;2017-05-25;Orb of Augmentation;Chaos Orb;0.03325;High
Legacy;2017-05-26;Orb of Augmentation;Chaos Orb;0.03382;High
Legacy;2017-05-27;Orb of Augmentation;Chaos Orb;0.03338;High
Legacy;2017-05-28;Orb of Augmentation;Chaos Orb;0.03161;High
Legacy;2017-05-29;Orb of Augmentation;Chaos Orb;0.0321;High
Legacy;2017-05-30;Orb of Augmentation;Chaos Orb;0.03741;High
Legacy;2017-05-31;Orb of Augmentation;Chaos Orb;0.03626;High
Legacy;2017-06-01;Orb of Augmentation;Chaos Orb;0.03435;High
Legacy;2017-06-02;Orb of Augmentation;Chaos Orb;0.0348;High
Legacy;2017-06-03;Orb of Augmentation;Chaos Orb;0.03778;High
Legacy;2017-06-04;Orb of Augmentation;Chaos Orb;0.03378;High
Legacy;2017-06-05;Orb of Augmentation;Chaos Orb;0.03124;High
Legacy;2017-06-06;Orb of Augmentation;Chaos Orb;0.03392;High
Legacy;2017-06-07;Orb of Augmentation;Chaos Orb;0.03427;High
Legacy;2017-06-08;Orb of Augmentation;Chaos Orb;0.0305;High
Legacy;2017-06-09;Orb of Augmentation;Chaos Orb;0.03492;High
Legacy;2017-06-10;Orb of Augmentation;Chaos Orb;0.04312;High
Legacy;2017-06-11;Orb of Augmentation;Chaos Orb;0.03578;High
Legacy;2017-06-12;Orb of Augmentation;Chaos Orb;0.04801;High
Legacy;2017-06-13;Orb of Augmentation;Chaos Orb;0.04691;High
Legacy;2017-06-14;Orb of Augmentation;Chaos Orb;0.04561;High
Legacy;2017-06-15;Orb of Augmentation;Chaos Orb;0.049;High
Legacy;2017-06-16;Orb of Augmentation;Chaos Orb;0.04669;High
Legacy;2017-06-17;Orb of Augmentation;Chaos Orb;0.04078;High
Legacy;2017-06-18;Orb of Augmentation;Chaos Orb;0.03482;High
Legacy;2017-06-19;Orb of Augmentation;Chaos Orb;0.03433;High
Legacy;2017-06-20;Orb of Augmentation;Chaos Orb;0.03508;High
Legacy;2017-06-21;Orb of Augmentation;Chaos Orb;0.03961;High
Legacy;2017-06-22;Orb of Augmentation;Chaos Orb;0.03958;High
Legacy;2017-06-23;Orb of Augmentation;Chaos Orb;0.03712;High
Legacy;2017-06-24;Orb of Augmentation;Chaos Orb;0.03166;High
Legacy;2017-06-25;Orb of Augmentation;Chaos Orb;0.02939;High
Legacy;2017-06-26;Orb of Augmentation;Chaos Orb;0.02919;High
Legacy;2017-06-27;Orb of Augmentation;Chaos Orb;0.02424;High
Legacy;2017-06-28;Orb of Augmentation;Chaos Orb;0.02474;High
Legacy;2017-06-29;Orb of Augmentation;Chaos Orb;0.02483;High
Legacy;2017-06-30;Orb of Augmentation;Chaos Orb;0.02452;High
Legacy;2017-07-01;Orb of Augmentation;Chaos Orb;0.0244;High
Legacy;2017-07-02;Orb of Augmentation;Chaos Orb;0.02493;High
Legacy;2017-07-03;Orb of Augmentation;Chaos Orb;0.02869;High
Legacy;2017-07-04;Orb of Augmentation;Chaos Orb;0.03131;High
Legacy;2017-07-05;Orb of Augmentation;Chaos Orb;0.03311;High
Legacy;2017-07-06;Orb of Augmentation;Chaos Orb;0.03265;High
Legacy;2017-07-07;Orb of Augmentation;Chaos Orb;0.03333;High
Legacy;2017-07-08;Orb of Augmentation;Chaos Orb;0.03286;High
Legacy;2017-07-09;Orb of Augmentation;Chaos Orb;0.03219;High
Legacy;2017-07-10;Orb of Augmentation;Chaos Orb;0.03313;High
Legacy;2017-07-11;Orb of Augmentation;Chaos Orb;0.03238;High
Legacy;2017-07-12;Orb of Augmentation;Chaos Orb;0.03448;High
Legacy;2017-07-13;Orb of Augmentation;Chaos Orb;0.03772;High
Legacy;2017-07-14;Orb of Augmentation;Chaos Orb;0.03135;High
Legacy;2017-07-15;Orb of Augmentation;Chaos Orb;0.03006;High
Legacy;2017-07-16;Orb of Augmentation;Chaos Orb;0.02967;High
Legacy;2017-07-17;Orb of Augmentation;Chaos Orb;0.03147;High
Legacy;2017-07-18;Orb of Augmentation;Chaos Orb;0.02891;High
Legacy;2017-07-19;Orb of Augmentation;Chaos Orb;0.03011;High
Legacy;2017-07-20;Orb of Augmentation;Chaos Orb;0.0285;High
Legacy;2017-07-21;Orb of Augmentation;Chaos Orb;0.02942;High
Legacy;2017-07-22;Orb of Augmentation;Chaos Orb;0.02838;High
Legacy;2017-07-23;Orb of Augmentation;Chaos Orb;0.0323;High
Legacy;2017-07-24;Orb of Augmentation;Chaos Orb;0.03319;High
Legacy;2017-07-25;Orb of Augmentation;Chaos Orb;0.0332;High
Legacy;2017-07-26;Orb of Augmentation;Chaos Orb;0.03149;High
Legacy;2017-07-27;Orb of Augmentation;Chaos Orb;0.03351;High
Legacy;2017-07-28;Orb of Augmentation;Chaos Orb;0.03616;High
Legacy;2017-07-29;Orb of Augmentation;Chaos Orb;0.03197;High
Legacy;2017-07-30;Orb of Augmentation;Chaos Orb;0.02652;High
Legacy;2017-07-31;Orb of Augmentation;Chaos Orb;0.03056;High
Legacy;2017-03-03;Orb of Regret;Chaos Orb;1.4625;High
Legacy;2017-03-04;Orb of Regret;Chaos Orb;0.88542;High
Legacy;2017-03-05;Orb of Regret;Chaos Orb;0.69559;High
Legacy;2017-03-06;Orb of Regret;Chaos Orb;0.95738;High
Legacy;2017-03-07;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-08;Orb of Regret;Chaos Orb;1.03975;High
Legacy;2017-03-09;Orb of Regret;Chaos Orb;1.02102;High
Legacy;2017-03-10;Orb of Regret;Chaos Orb;1.01605;High
Legacy;2017-03-11;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-12;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-13;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-14;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-15;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-16;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-17;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-18;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-19;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-20;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-21;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-22;Orb of Regret;Chaos Orb;1;High
Legacy;2017-03-23;Orb of Regret;Chaos Orb;0.99895;High
Legacy;2017-03-24;Orb of Regret;Chaos Orb;0.99709;High
Legacy;2017-03-25;Orb of Regret;Chaos Orb;0.97686;High
Legacy;2017-03-26;Orb of Regret;Chaos Orb;0.98196;High
Legacy;2017-03-27;Orb of Regret;Chaos Orb;0.98272;High
Legacy;2017-03-28;Orb of Regret;Chaos Orb;0.98122;High
Legacy;2017-03-29;Orb of Regret;Chaos Orb;0.97337;High
Legacy;2017-03-30;Orb of Regret;Chaos Orb;0.98177;High
Legacy;2017-03-31;Orb of Regret;Chaos Orb;0.99903;High
Legacy;2017-04-01;Orb of Regret;Chaos Orb;0.99862;High
Legacy;2017-04-02;Orb of Regret;Chaos Orb;0.99791;High
Legacy;2017-04-03;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-04;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-05;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-06;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-07;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-08;Orb of Regret;Chaos Orb;1.00416;High
Legacy;2017-04-09;Orb of Regret;Chaos Orb;1;High
Legacy;2017-04-10;Orb of Regret;Chaos Orb;1.04603;High
Legacy;2017-04-11;Orb of Regret;Chaos Orb;1.3011;High
Legacy;2017-04-12;Orb of Regret;Chaos Orb;1.40588;High
Legacy;2017-04-13;Orb of Regret;Chaos Orb;1.36627;High
Legacy;2017-04-14;Orb of Regret;Chaos Orb;1.36312;High
Legacy;2017-04-15;Orb of Regret;Chaos Orb;1.38104;High
Legacy;2017-04-16;Orb of Regret;Chaos Orb;1.37066;High
Legacy;2017-04-17;Orb of Regret;Chaos Orb;1.37213;High
Legacy;2017-04-18;Orb of Regret;Chaos Orb;1.33549;High
Legacy;2017-04-19;Orb of Regret;Chaos Orb;1.29396;High
Legacy;2017-04-20;Orb of Regret;Chaos Orb;1.34796;High
Legacy;2017-04-21;Orb of Regret;Chaos Orb;1.35767;High
Legacy;2017-04-22;Orb of Regret;Chaos Orb;1.38656;High
Legacy;2017-04-23;Orb of Regret;Chaos Orb;1.38636;High
Legacy;2017-04-24;Orb of Regret;Chaos Orb;1.4257;High
Legacy;2017-04-25;Orb of Regret;Chaos Orb;1.45062;High
Legacy;2017-04-26;Orb of Regret;Chaos Orb;1.45555;High
Legacy;2017-04-27;Orb of Regret;Chaos Orb;1.47524;High
Legacy;2017-04-28;Orb of Regret;Chaos Orb;1.49824;High
Legacy;2017-04-29;Orb of Regret;Chaos Orb;1.48654;High
Legacy;2017-04-30;Orb of Regret;Chaos Orb;1.47364;High
Legacy;2017-05-01;Orb of Regret;Chaos Orb;1.45548;High
Legacy;2017-05-02;Orb of Regret;Chaos Orb;1.44807;High
Legacy;2017-05-03;Orb of Regret;Chaos Orb;1.40898;High
Legacy;2017-05-04;Orb of Regret;Chaos Orb;1.35547;High
Legacy;2017-05-05;Orb of Regret;Chaos Orb;1.36682;High
Legacy;2017-05-06;Orb of Regret;Chaos Orb;1.37795;High
Legacy;2017-05-07;Orb of Regret;Chaos Orb;1.34258;High
Legacy;2017-05-08;Orb of Regret;Chaos Orb;1.32804;High
Legacy;2017-05-09;Orb of Regret;Chaos Orb;1.28079;High
Legacy;2017-05-10;Orb of Regret;Chaos Orb;1.30624;High
Legacy;2017-05-11;Orb of Regret;Chaos Orb;1.30776;High
Legacy;2017-05-12;Orb of Regret;Chaos Orb;1.32045;High
Legacy;2017-05-13;Orb of Regret;Chaos Orb;1.3209;High
Legacy;2017-05-14;Orb of Regret;Chaos Orb;1.3491;High
Legacy;2017-05-15;Orb of Regret;Chaos Orb;1.33792;High
Legacy;2017-05-16;Orb of Regret;Chaos Orb;1.36625;High
Legacy;2017-05-17;Orb of Regret;Chaos Orb;1.36954;High
Legacy;2017-05-18;Orb of Regret;Chaos Orb;1.34015;High
Legacy;2017-05-19;Orb of Regret;Chaos Orb;1.3537;High
Legacy;2017-05-20;Orb of Regret;Chaos Orb;1.341;High
Legacy;2017-05-21;Orb of Regret;Chaos Orb;1.32695;High
Legacy;2017-05-22;Orb of Regret;Chaos Orb;1.3435;High
Legacy;2017-05-23;Orb of Regret;Chaos Orb;1.39232;High
Legacy;2017-05-24;Orb of Regret;Chaos Orb;1.41157;High
Legacy;2017-05-25;Orb of Regret;Chaos Orb;1.46251;High
Legacy;2017-05-26;Orb of Regret;Chaos Orb;1.42146;High
Legacy;2017-05-27;Orb of Regret;Chaos Orb;1.47786;High
